graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260826,1,1,2.9577,48,0.47274,0.69052,-0.21778,0.6375,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.47268, ""eig_by_target"": {""0"": 0.35722, ""1"": 0.47268, ""2"": 0.17369, ""3"": 0.37244, ""4"": 0.31881}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260826,1,0,5.6091,48,1.30086,0.55767,0.74319,0.83697,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24386, ""eig_by_target"": {""0"": 1.24386, ""1"": 0.52051, ""2"": 0.40972, ""4"": 0.99336}}"
earthquake,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,1,5.2244,48,0.76603,0.49776,0.26827,0.87995,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.02628, ""eig_by_target"": {""1"": 0.02628, ""2"": -0.00762}}"
earthquake,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260826,1,1,2.9577,48,0.47274,0.69052,-0.21778,0.6375,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.47268, ""eig_by_target"": {""0"": 0.35722, ""1"": 0.47268, ""2"": 0.17369, ""3"": 0.37244, ""4"": 0.31881}}"
earthquake,shared,20260820T055114Z,probe_random_edits,none,-1,20260827,1,3,7.4136,48,0.86671,0.0,0.86671,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.7898, ""eig_by_target"": {""0"": 0.6682, ""1"": 0.01083, ""2"": 0.28049, ""3"": 0.7898, ""4"": 0.65807}}"
earthquake,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260827,1,3,7.4136,40,0.64084,0.0,0.64084,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.64044, ""eig_by_target"": {""0"": 0.6403, ""1"": 0.0, ""2"": 0.19228, ""3"": 0.64044, ""4"": 0.54071}}"
earthquake,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,3,7.4136,48,0.86671,0.0,0.86671,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70323, ""eig_by_target"": {""0"": 0.69653, ""1"": 0.0312, ""2"": 0.21197, ""3"": 0.70323, ""4"": 0.57749}}"
earthquake,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260827,1,3,7.4136,48,2.02263,0.0,2.02263,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.57954, ""eig_by_target"": {""0"": 1.07908, ""1"": 0.57407, ""2"": 0.4278, ""3"": 1.57954, ""4"": 1.25847}}"
earthquake,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,2,5.6168,48,1.09961,0.19581,0.9038,0.95917,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.30096, ""eig_by_target"": {""1"": 0.01562, ""2"": 0.30096}}"
earthquake,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,1,3,7.4136,48,2.34377,0.44154,1.90224,0.88317,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.77004, ""eig_by_target"": {""0"": 1.16458, ""1"": 0.64732, ""2"": 0.65201, ""3"": 1.77004, ""4"": 1.15193}}"
earthquake,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,3,7.4136,48,2.34377,0.44154,1.90224,0.88317,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.77004, ""eig_by_target"": {""0"": 1.16458, ""1"": 0.64732, ""2"": 0.65201, ""3"": 1.77004, ""4"": 1.15193}}"
earthquake,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,3,7.4136,48,0.86671,0.0,0.86671,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70323, ""eig_by_target"": {""0"": 0.69653, ""1"": 0.0312, ""2"": 0.21197, ""3"": 0.70323, ""4"": 0.57749}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260825,1,3,6.5865,24,1.09861,0.53651,0.5621,0.84592,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""1"": 0.69428, ""2"": 0.75204, ""3"": 1.09861}}"
earthquake,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,4,4.7115,48,0.28562,0.45465,-0.16903,0.83078,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.12572, ""eig_by_target"": {""0"": 0.111, ""1"": 0.10365, ""2"": 0.0, ""3"": 0.0655, ""4"": 0.12572}}"
earthquake,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,4.7115,48,1.80379,0.87798,0.92581,0.76154,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12021, ""eig_by_target"": {""0"": 0.85283, ""1"": 0.81443, ""2"": 0.2878, ""3"": 0.4041, ""4"": 1.12021}}"
earthquake,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,4,4.7115,48,1.71801,0.80857,0.90944,0.74599,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09077, ""eig_by_target"": {""0"": 0.97529, ""1"": 0.92568, ""2"": 0.36954, ""3"": 0.33506, ""4"": 1.09077}}"
earthquake,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,1,4,4.7115,48,1.59766,0.45102,1.14663,0.87966,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.20907, ""eig_by_target"": {""0"": 0.89993, ""1"": 0.9634, ""2"": 0.34791, ""3"": 0.34208, ""4"": 1.20907}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,1,3,7.4136,48,2.1508,0.0,2.1508,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63564, ""eig_by_target"": {""0"": 1.12039, ""1"": 0.82661, ""2"": 0.47099, ""3"": 1.63564, ""4"": 1.22637}}"
earthquake,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,1,2.8957,48,0.60932,0.44056,0.16876,0.85531,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.26042, ""eig_by_target"": {""0"": 0.14161, ""1"": 0.26042, ""2"": -0.04019, ""3"": 0.0655, ""4"": 0.14339}}"
earthquake,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,4.7115,48,1.95097,0.81068,1.14029,0.74581,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37117, ""eig_by_target"": {""0"": 1.19198, ""1"": 0.91747, ""2"": 0.34614, ""3"": 0.40877, ""4"": 1.37117}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,3,7.4136,48,1.91738,0.44154,1.47584,0.88317,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37226, ""eig_by_target"": {""0"": 1.02885, ""1"": 0.73688, ""2"": 0.3999, ""3"": 1.37226, ""4"": 0.6852}}"
earthquake,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,4,4.7115,48,1.84082,0.30454,1.53628,0.93167,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15605, ""eig_by_target"": {""0"": 0.92875, ""1"": 0.93502, ""2"": 0.32417, ""3"": 0.32256, ""4"": 1.15605}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,1,4,4.7115,40,1.59766,0.45102,1.14663,0.87966,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04533, ""eig_by_target"": {""0"": 0.8661, ""1"": 0.88485, ""2"": 0.36771, ""3"": 0.26696, ""4"": 1.04533}}"
earthquake,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,1,8.5608,48,0.66174,0.45294,0.20881,0.87869,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.15742, ""eig_by_target"": {""1"": 0.15742, ""2"": 0.13166}}"
earthquake,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,1,1,8.5608,48,0.48942,0.26032,0.2291,0.92756,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.24285, ""eig_by_target"": {""1"": 0.24285, ""2"": 0.11562}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,4,4.7115,48,1.71801,0.80857,0.90944,0.74599,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09077, ""eig_by_target"": {""0"": 0.97529, ""1"": 0.92568, ""2"": 0.36954, ""3"": 0.33506, ""4"": 1.09077}}"
earthquake,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,1,8.5608,48,0.82928,0.56161,0.26767,0.85608,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.20353, ""eig_by_target"": {""1"": 0.20353, ""2"": 0.14686}}"
earthquake,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,1,8.5608,48,0.66174,0.45294,0.20881,0.87869,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.15742, ""eig_by_target"": {""1"": 0.15742, ""2"": 0.13166}}"
earthquake,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,1,1,8.5608,48,0.48942,0.26032,0.2291,0.92756,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.19061, ""eig_by_target"": {""1"": 0.19061, ""2"": 0.14187}}"
earthquake,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,1,1,8.5608,48,0.66174,0.45294,0.20881,0.87869,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.15742, ""eig_by_target"": {""1"": 0.15742, ""2"": 0.13166}}"
earthquake,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,1,0,4.9494,40,1.82102,0.26318,1.55784,0.94155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.28691, ""eig_by_target"": {""0"": 1.28691, ""1"": 0.34225, ""2"": 0.61132, ""3"": 1.03956, ""4"": 0.97902}}"
earthquake,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260830,1,1,6.0132,48,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,2,9.3281,48,0.63499,0.45775,0.17724,0.877,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.09791, ""eig_by_target"": {""0"": 0.07506, ""2"": 0.09791}}"
earthquake,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,6.0132,48,0.95692,0.44124,0.51568,0.89902,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.37216, ""eig_by_target"": {""0"": -0.02213, ""1"": 0.37216, ""2"": 0.04737}}"
earthquake,shared,20260820T055114Z,probe_random_edits,none,-1,20260830,1,2,9.3281,48,0.42022,0.22145,0.19877,0.94223,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16978, ""eig_by_target"": {""0"": 0.11642, ""2"": 0.16978}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.9494,48,2.00107,0.49462,1.50646,0.89126,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2369, ""eig_by_target"": {""0"": 1.2369, ""1"": 0.55451, ""2"": 0.41887, ""3"": 1.0793, ""4"": 0.97057}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,1,0,4.9494,40,1.82102,0.26318,1.55784,0.94155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.28691, ""eig_by_target"": {""0"": 1.28691, ""1"": 0.34225, ""2"": 0.61132, ""3"": 1.03956, ""4"": 0.97902}}"
earthquake,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.0132,48,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,2,9.3281,48,0.6881,0.482,0.2061,0.86706,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.11987, ""eig_by_target"": {""0"": 0.10382, ""2"": 0.11987}}"
earthquake,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.0132,40,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,6.0132,48,1.88639,0.97322,0.91318,0.74155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08189, ""eig_by_target"": {""0"": 0.19489, ""1"": 1.08189, ""2"": 0.39046, ""3"": 0.88423, ""4"": 0.78485}}"
earthquake,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260830,1,2,9.3281,48,0.87386,0.68911,0.18475,0.81152,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.10492, ""eig_by_target"": {""0"": 0.0671, ""2"": 0.10492}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.0132,40,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.0132,48,1.73473,0.54434,1.19039,0.8562,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18985, ""eig_by_target"": {""0"": 0.21511, ""1"": 1.18985, ""2"": 0.41392, ""3"": 1.02467, ""4"": 0.84657}}"
earthquake,shared,20260820T055114Z,probe_random_edits,none,-1,20260831,1,1,3.0964,48,0.53343,0.52921,0.00421,0.77817,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.5326, ""eig_by_target"": {""0"": 0.0, ""1"": 0.5326, ""2"": 0.39701, ""3"": 0.52502, ""4"": 0.22979}}"
earthquake,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,1,3.0964,48,0.53343,0.52921,0.00421,0.77817,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.53273, ""eig_by_target"": {""0"": 0.0, ""1"": 0.53273, ""2"": 0.48272, ""3"": 0.53159, ""4"": 0.25625}}"
earthquake,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260831,1,1,3.0964,48,1.20866,1.15764,0.05102,0.58485,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04606, ""eig_by_target"": {""0"": 0.1272, ""1"": 1.04606, ""2"": 0.96396, ""3"": 1.04528, ""4"": 0.57906}}"
earthquake,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,1,3.0964,48,0.62046,0.92225,-0.30179,0.62391,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.61378, ""eig_by_target"": {""0"": 0.0, ""1"": 0.61378, ""2"": 0.50779, ""3"": 0.58157, ""4"": 0.22708}}"
earthquake,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
earthquake,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260831,1,4,8.0977,48,0.48378,0.25656,0.22721,0.92887,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.24147, ""eig_by_target"": {""0"": 0.23794, ""4"": 0.24147}}"
survey,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,5,11.832,48,0.58887,0.58994,-0.00106,0.84895,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.01775, ""eig_by_target"": {""0"": 0.01294, ""1"": 0.01166, ""2"": -0.00122, ""3"": 0.00542, ""4"": 0.01, ""5"": 0.01775}}"
survey,shared,20260820T055114Z,probe_random_edits,none,-1,20260820,1,2,3.6879,48,0.22083,0.42312,-0.2023,0.84976,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.01097, ""eig_by_target"": {""0"": 0.00657, ""1"": 0.00182, ""2"": 0.01097, ""3"": 0.00432, ""4"": 0.0026}}"
earthquake,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260831,1,4,8.0977,48,0.68494,0.47759,0.20735,0.84163,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.25734, ""eig_by_target"": {""0"": 0.07142, ""4"": 0.25734}}"
earthquake,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
survey,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260820,1,2,3.6879,48,1.54417,0.36139,1.18278,0.91117,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.02426, ""eig_by_target"": {""0"": 0.87951, ""1"": 0.346, ""2"": 1.02426, ""3"": 0.26183, ""4"": 0.64458}}"
survey,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260821,1,1,5.7591,,,,,,0.90909,,5,1,
survey,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260820,1,2,3.6879,48,1.86429,0.75724,1.10705,0.8196,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04177, ""eig_by_target"": {""0"": 0.81121, ""1"": 0.24088, ""2"": 1.04177, ""3"": 0.31507, ""4"": 0.67392, ""5"": 0.01812}}"
survey,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260820,1,2,3.6879,48,1.64907,0.89008,0.75899,0.53799,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.00511, ""eig_by_target"": {""0"": 0.82913, ""1"": 0.27992, ""2"": 1.00511, ""3"": 0.25847, ""4"": 0.62142}}"
survey,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,0,2.8281,48,0.22083,0.07826,0.14257,0.98491,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.01561, ""eig_by_target"": {""0"": 0.01561, ""1"": 0.00106, ""2"": -0.00067, ""3"": 0.01144, ""4"": 0.01138}}"
survey,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260820,1,2,3.6879,48,1.73269,0.7001,1.03259,0.82698,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.02509, ""eig_by_target"": {""0"": 0.80015, ""1"": 0.29046, ""2"": 1.02509, ""3"": 0.20304, ""4"": 0.66049, ""5"": -0.00039}}"
survey,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260820,1,2,3.6879,48,1.86429,0.75724,1.10705,0.8196,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04177, ""eig_by_target"": {""0"": 0.81121, ""1"": 0.24088, ""2"": 1.04177, ""3"": 0.31507, ""4"": 0.67392, ""5"": 0.01812}}"
survey,shared,20260820T055114Z,probe_skel_only,none,-1,20260821,1,1,5.7591,48,2.51262,0.69315,1.81947,0.5,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.64618, ""eig_by_target"": {""0"": 1.37703, ""1"": 1.64618, ""2"": 0.61239, ""3"": 0.61239, ""4"": 1.51395, ""5"": 0.5487}}"
survey,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,4,3.0848,48,0.69315,0.80275,-0.1096,0.49025,0.61538,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""4"": 0.69315}}"
survey,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260821,1,1,5.7591,48,2.39677,0.43276,1.96401,0.88638,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.79106, ""eig_by_target"": {""0"": 1.41584, ""1"": 1.79106, ""2"": 0.38231, ""4"": 1.32833, ""5"": 0.49144}}"
survey,shared,20260820T055114Z,probe_random_edits,none,-1,20260821,1,1,5.7591,48,3.02233,0.43478,2.58755,0.8862,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.95887, ""eig_by_target"": {""0"": 1.46762, ""1"": 1.95887, ""2"": 0.31396, ""3"": 0.32864, ""4"": 1.1556, ""5"": 0.97356}}"
survey,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260821,1,1,5.7591,48,2.31246,0.69315,1.61932,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.67708, ""eig_by_target"": {""0"": 1.34853, ""1"": 1.67708, ""2"": 0.34855, ""3"": 0.00988, ""4"": 1.44588, ""5"": 0.46407}}"
survey,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260822,1,2,6.5667,,,,,,0.8,,2,0,
survey,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,0,2.9951,48,1.77836,0.01088,1.76749,0.9987,0.61538,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.29974, ""eig_by_target"": {""0"": 1.29974, ""1"": 1.21248, ""2"": 0.31717, ""3"": 0.94096, ""4"": 1.22984, ""5"": 0.11072}}"
survey,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.34088, ""1"": 1.6672, ""2"": 0.33867, ""4"": 1.2672, ""5"": 0.22314}}"
survey,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260822,1,1,10.5146,48,1.38629,0.0,1.38629,1.0,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""1"": 1.09748, ""2"": 0.56234, ""3"": 0.56234, ""5"": 0.9242}}"
survey,shared,20260820T055114Z,probe_skel_only,none,-1,20260822,1,5,27.1137,16,1.60944,1.09861,0.51083,0.33333,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.96858, ""eig_by_target"": {""0"": 0.56972, ""1"": 0.91629, ""2"": 0.69393, ""3"": 0.45419, ""5"": 0.96858}}"
survey,shared,20260820T055114Z,probe_random_edits,none,-1,20260822,1,5,27.1137,48,1.38629,0.69315,0.69315,0.5,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""1"": 1.03972, ""2"": 0.65389, ""3"": 0.56234, ""5"": 1.09748}}"
survey,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260822,1,1,10.5146,48,2.30259,0.0,2.30259,1.0,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 0.56972, ""1"": 1.6672, ""2"": 0.78548, ""3"": 1.35876, ""5"": 1.27702}}"
survey,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260822,1,5,27.1137,48,1.79176,1.79176,0.0,0.16667,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0114, ""eig_by_target"": {""0"": 0.58468, ""1"": 0.86209, ""2"": 0.52099, ""3"": 0.40547, ""4"": 0.45056, ""5"": 1.0114}}"
