graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260825,1,2,11.5094,48,0.6937,0.69315,0.00056,0.5,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.6937, ""eig_by_target"": {""1"": 0.00056, ""2"": 0.6937, ""3"": 0.6937}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260825,1,3,7.7393,16,1.09861,0.0,1.09861,1.0,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69428, ""2"": 0.46323, ""3"": 1.09861}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260825,1,1,6.8109,48,0.74822,1.38633,-0.63811,0.25,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.74822, ""eig_by_target"": {""0"": 0.74441, ""1"": 0.74822, ""2"": 0.67692, ""3"": 0.63263, ""4"": 0.74308, ""5"": 0.31006}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260825,1,3,7.7393,48,0.69315,0.95416,-0.26101,0.59644,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260825,1,3,7.7393,48,0.69315,0.95416,-0.26101,0.59644,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""3"": 0.69315}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260825,1,3,7.7393,48,0.72762,0.70154,0.02608,0.4994,0.36364,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.72762, ""eig_by_target"": {""2"": 0.72762, ""3"": 0.72762}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260826,1,0,7.2011,,,,,,0.66667,,1,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260826,1,2,13.4368,48,2.24764,1.03322,1.21442,0.44653,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63626, ""eig_by_target"": {""0"": 1.51409, ""2"": 1.63626, ""3"": 0.72928, ""4"": 1.04416, ""5"": 1.33897}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260826,1,2,13.4368,32,2.109,0.48411,1.62489,0.81145,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.44657, ""eig_by_target"": {""0"": 0.768, ""2"": 1.44657, ""4"": 1.24145, ""5"": 1.24689}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,1,5,33.676,32,2.07952,1.3011,0.77842,0.3517,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.73291, ""eig_by_target"": {""0"": 1.25116, ""2"": 1.26537, ""4"": 0.3793, ""5"": 1.73291}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260826,1,0,7.2011,48,1.66165,0.03821,1.62344,0.99401,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.26767, ""eig_by_target"": {""0"": 1.26767, ""1"": 0.34512, ""2"": 1.02623, ""3"": 0.04883, ""4"": 0.42927, ""5"": 1.2038}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,1,2,13.4368,24,2.31335,0.26787,2.04548,0.9402,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33443, ""eig_by_target"": {""0"": 1.0702, ""1"": 0.41487, ""2"": 1.33443, ""3"": 0.37917, ""4"": 0.79658, ""5"": 1.28277}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260826,1,2,13.4368,8,1.38629,-0.0,1.38629,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21301, ""eig_by_target"": {""0"": 0.74544, ""2"": 1.21301, ""4"": 0.56234, ""5"": 1.03972}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260826,1,0,7.2011,48,1.60951,0.0001,1.60941,0.99999,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15175, ""eig_by_target"": {""0"": 1.15175, ""1"": 8e-05, ""2"": 1.03189, ""3"": 0.33874, ""4"": 0.33875, ""5"": 1.06021}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260826,1,2,13.4368,48,2.24764,1.03322,1.21442,0.44653,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63626, ""eig_by_target"": {""0"": 1.51409, ""2"": 1.63626, ""3"": 0.72928, ""4"": 1.04416, ""5"": 1.33897}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260826,1,2,13.4368,48,1.60962,0.69315,0.91647,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.06031, ""eig_by_target"": {""0"": 0.80095, ""1"": 0.00018, ""2"": 1.06031, ""3"": 0.45436, ""4"": 0.87721, ""5"": 0.97423}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,1,4,10.1395,48,0.69315,0.69315,0.0,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""5"": 0.69315}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260826,1,5,33.676,48,1.6095,0.69315,0.91635,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37845, ""eig_by_target"": {""0"": 0.80082, ""1"": 6e-05, ""2"": 1.06019, ""3"": 0.45424, ""4"": 0.56977, ""5"": 1.37845}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,1,2,13.4368,48,2.07944,-0.0,2.07944,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55958, ""eig_by_target"": {""0"": 0.56234, ""2"": 1.55958, ""4"": 1.37648, ""5"": 1.33288}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260827,1,3,7.0068,,,,,,0.90909,,3,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,4,11.2926,48,0.03794,0.0,0.03794,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03794, ""eig_by_target"": {""0"": 0.03478, ""1"": 0.03794, ""2"": 0.03794, ""3"": 0.03764, ""4"": 0.03794, ""5"": 0.03327}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,3,7.0068,48,2.94286,0.27724,2.66562,0.9438,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.24644, ""eig_by_target"": {""1"": 1.97137, ""2"": 0.92425, ""3"": 2.24644, ""4"": 1.83202, ""5"": 0.86216}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,1,4,11.2926,48,0.03793,0.0,0.03793,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03793, ""eig_by_target"": {""0"": 0.03477, ""1"": 0.03793, ""2"": 0.03793, ""3"": 0.03763, ""4"": 0.03793, ""5"": 0.03326}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,1,4,11.2926,48,0.03793,0.0,0.03793,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03793, ""eig_by_target"": {""0"": 0.03477, ""1"": 0.03793, ""2"": 0.03793, ""3"": 0.03763, ""4"": 0.03793, ""5"": 0.03325}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,1,3,7.0068,48,2.42091,0.85693,1.56398,0.47515,0.92308,3,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.68483, ""eig_by_target"": {""0"": 1.25219, ""1"": 0.49915, ""2"": 0.19814, ""3"": 1.68483, ""4"": 0.30494, ""5"": 1.3899}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260827,1,3,7.0068,28,1.41287,0.00073,1.41214,0.99993,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.41277, ""eig_by_target"": {""1"": 0.31426, ""2"": 0.02658, ""3"": 1.41277, ""4"": 0.49734, ""5"": 0.49687}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260827,1,4,11.2926,48,0.0403,0.0,0.0403,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0403, ""eig_by_target"": {""0"": 0.03487, ""1"": 0.0403, ""2"": 0.0403, ""3"": 0.03921, ""4"": 0.0403, ""5"": 0.03941}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,4,11.2926,48,0.03793,0.0,0.03793,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03793, ""eig_by_target"": {""0"": 0.03477, ""1"": 0.03793, ""2"": 0.03793, ""3"": 0.03763, ""4"": 0.03793, ""5"": 0.03325}}"
survey,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260827,1,4,11.2926,48,0.03793,0.0,0.03793,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03793, ""eig_by_target"": {""0"": 0.03477, ""1"": 0.03793, ""2"": 0.03793, ""3"": 0.03763, ""4"": 0.03793, ""5"": 0.03325}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,4,11.2926,48,0.0403,0.0,0.0403,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0403, ""eig_by_target"": {""0"": 0.03714, ""1"": 0.0403, ""2"": 0.0403, ""3"": 0.04, ""4"": 0.0403, ""5"": 0.03562}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,1,4,11.2926,48,0.03795,0.0,0.03795,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03795, ""eig_by_target"": {""0"": 0.03478, ""1"": 0.03794, ""2"": 0.03795, ""3"": 0.03764, ""4"": 0.03795, ""5"": 0.03327}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,1,4,11.2926,48,0.0403,0.0,0.0403,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0403, ""eig_by_target"": {""0"": 0.03713, ""1"": 0.04029, ""2"": 0.0403, ""3"": 0.04, ""4"": 0.0403, ""5"": 0.03562}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,1,3,7.0068,48,2.42091,0.85693,1.56398,0.47515,0.92308,3,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.68483, ""eig_by_target"": {""0"": 1.25219, ""1"": 0.49915, ""2"": 0.19814, ""3"": 1.68483, ""4"": 0.30494, ""5"": 1.3899}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260828,1,1,3.4487,,,,,,0.54545,,1,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,4.8239,48,2.45804,0.25711,2.20093,0.93769,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.87795, ""eig_by_target"": {""0"": 0.23258, ""1"": 0.99875, ""2"": 1.01916, ""3"": 0.52301, ""4"": 1.87795, ""5"": 1.02971}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,4,4.8239,48,1.39878,0.0,1.39878,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39878, ""eig_by_target"": {""1"": 0.57482, ""2"": 0.84922, ""3"": 0.01219, ""4"": 1.39878, ""5"": 0.66635}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,4,4.8239,48,2.51858,0.10075,2.41783,0.97946,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.93505, ""eig_by_target"": {""0"": 1.37597, ""1"": 0.9651, ""2"": 1.65305, ""3"": 0.25588, ""4"": 1.93505, ""5"": 1.12496}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,4,4.8239,48,2.86239,0.50246,2.35993,0.85982,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.26822, ""eig_by_target"": {""0"": 0.7894, ""1"": 1.33608, ""2"": 1.43052, ""3"": 0.53447, ""4"": 2.26822, ""5"": 1.22286}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,1,4,4.8239,28,1.39878,0.0,1.39878,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39878, ""eig_by_target"": {""1"": 0.57482, ""2"": 0.84922, ""3"": 0.01219, ""4"": 1.39878, ""5"": 0.66635}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,1,4,4.8239,28,1.39878,0.0,1.39878,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39878, ""eig_by_target"": {""1"": 0.57482, ""2"": 0.84922, ""3"": 0.01219, ""4"": 1.39878, ""5"": 0.66635}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,1,4,4.8239,48,2.44174,0.22152,2.22022,0.95328,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.91096, ""eig_by_target"": {""0"": 1.50877, ""1"": 0.92722, ""2"": 1.53571, ""3"": 0.48726, ""4"": 1.91096, ""5"": 0.95609}}"
survey,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260828,1,4,4.8239,48,1.75148,0.09979,1.65169,0.97955,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.64339, ""eig_by_target"": {""0"": 1.17329, ""1"": 1.01536, ""2"": 0.42367, ""3"": 0.29157, ""4"": 1.64339, ""5"": 0.85715}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,4.8239,48,1.96453,0.80053,1.164,0.55701,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63504, ""eig_by_target"": {""0"": 0.39044, ""1"": 0.91364, ""2"": 1.20132, ""3"": 0.18777, ""4"": 1.63504, ""5"": 0.52478}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,4,4.8239,48,2.45528,0.22232,2.23295,0.95318,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.89955, ""eig_by_target"": {""0"": 1.29061, ""1"": 0.90682, ""2"": 1.58619, ""3"": 0.16776, ""4"": 1.89955, ""5"": 1.0474}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,4,4.8239,48,3.13798,0.53773,2.60025,0.855,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.39206, ""eig_by_target"": {""0"": 0.84332, ""1"": 1.4892, ""2"": 1.52008, ""3"": 0.73787, ""4"": 2.39206, ""5"": 1.38642}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,4,4.8239,48,2.86239,0.50246,2.35993,0.85982,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.26822, ""eig_by_target"": {""0"": 0.7894, ""1"": 1.33608, ""2"": 1.43052, ""3"": 0.53447, ""4"": 2.26822, ""5"": 1.22286}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,1,4,4.8239,48,3.02615,0.12582,2.90033,0.97691,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.01251, ""eig_by_target"": {""1"": 0.46961, ""2"": 1.631, ""3"": 0.68273, ""4"": 2.01251, ""5"": 1.9054}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,1,3,4.9942,,,,,,0.8,,2,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,3,4.9942,48,1.39424,0.0,1.39424,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39424, ""eig_by_target"": {""0"": 0.75337, ""1"": 0.00789, ""2"": 0.47871, ""3"": 1.39424, ""5"": 0.38718}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,0,4.7398,48,2.30438,1.05442,1.24996,0.44141,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61123, ""eig_by_target"": {""0"": 1.61123, ""1"": 1.21116, ""2"": 1.25481, ""3"": 0.97038, ""5"": 0.57151}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,1,3,4.9942,48,1.39422,0.0,1.39422,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39422, ""eig_by_target"": {""0"": 0.75335, ""2"": 0.6618, ""3"": 1.39422, ""5"": 0.75336}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,2,4.9294,48,3.21955,2.08076,1.13878,0.12498,0.46154,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.7349, ""eig_by_target"": {""0"": 1.67412, ""1"": 1.28965, ""2"": 1.7349, ""3"": 1.36568, ""4"": 1.04212, ""5"": 1.0694}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.7398,48,2.39821,0.0,2.3982,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.82052, ""eig_by_target"": {""0"": 1.82052, ""1"": 1.46414, ""2"": 1.61634, ""3"": 1.21351, ""4"": 0.86315, ""5"": 1.01191}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260829,1,3,4.9942,16,1.09997,0.0,1.09997,1.0,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09997, ""eig_by_target"": {""0"": 0.7534, ""1"": 0.0013, ""2"": 0.00134, ""3"": 1.09997, ""5"": 0.52235}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260829,1,3,4.9942,48,2.12577,0.0,2.12577,1.0,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.74352, ""eig_by_target"": {""0"": 1.16068, ""1"": 0.7183, ""2"": 0.63255, ""3"": 1.74352, ""4"": 0.75202, ""5"": 1.4383}}"
survey,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260829,1,4,2.9203,48,0.01231,0.0,0.01231,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.01231, ""eig_by_target"": {""0"": 0.01201, ""2"": 0.01219, ""3"": 0.00154, ""4"": 0.01231, ""5"": 0.01231}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,3,4.9942,48,1.39424,0.0,1.39424,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39424, ""eig_by_target"": {""0"": 0.75337, ""1"": 0.00789, ""2"": 0.47871, ""3"": 1.39424, ""5"": 0.38718}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,0,4.7398,48,2.30469,1.24419,1.06049,0.4225,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61153, ""eig_by_target"": {""0"": 1.61153, ""1"": 1.21147, ""2"": 1.25512, ""3"": 0.97068, ""5"": 0.57182}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,1,4,2.9203,48,0.06231,2e-05,0.06229,1.0,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.06231, ""eig_by_target"": {""0"": 0.0616, ""1"": 0.03263, ""2"": 0.01591, ""3"": 0.06219, ""4"": 0.06231, ""5"": 0.06231}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.7398,48,2.39821,0.0,2.3982,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.82052, ""eig_by_target"": {""0"": 1.82052, ""1"": 1.46414, ""2"": 1.61634, ""3"": 1.21351, ""4"": 0.86315, ""5"": 1.01191}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,2,4.9294,48,3.21955,2.08076,1.13878,0.12498,0.46154,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.7349, ""eig_by_target"": {""0"": 1.67412, ""1"": 1.28965, ""2"": 1.7349, ""3"": 1.36568, ""4"": 1.04212, ""5"": 1.0694}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260830,1,1,9.0832,,,,,,0.66667,,1,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,9.0832,48,1.60945,0.69315,0.91631,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43617, ""eig_by_target"": {""0"": 0.87705, ""1"": 1.43617, ""2"": 0.56973, ""3"": 0.56973, ""5"": 0.33868}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,1,9.0832,48,1.60944,0.43879,1.17065,0.84053,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43615, ""eig_by_target"": {""0"": 0.87703, ""1"": 1.43615, ""2"": 0.56972, ""3"": 0.56972, ""5"": 0.33867}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,1,0,13.744,48,2.04531,1.10738,0.93793,0.33296,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.36276, ""eig_by_target"": {""0"": 1.36276, ""1"": 1.34427, ""2"": 1.22134, ""3"": 0.67868, ""5"": 0.72312}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,1,0,13.744,48,2.19856,1.76418,0.43437,0.24709,0.44444,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61826, ""eig_by_target"": {""0"": 1.61826, ""1"": 1.42392, ""2"": 1.09353, ""3"": 0.11101, ""4"": 0.10466, ""5"": 0.95275}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,1,1,9.0832,48,2.07945,0.0,2.07945,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55959, ""eig_by_target"": {""0"": 1.39064, ""1"": 1.55959, ""2"": 0.28769, ""5"": 1.46804}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260830,1,1,9.0832,8,1.38629,0.0,1.38629,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21301, ""eig_by_target"": {""0"": 0.98196, ""1"": 1.21301, ""2"": 0.37923, ""5"": 0.65389}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260830,1,1,9.0832,48,1.60944,0.69315,0.91629,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03182, ""eig_by_target"": {""0"": 0.78548, ""1"": 1.03182, ""2"": 0.96858, ""3"": 0.68524, ""5"": 0.22314}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,9.0832,48,1.86471,1e-05,1.8647,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63695, ""eig_by_target"": {""0"": 1.21964, ""1"": 1.63695, ""2"": 0.66561, ""3"": 0.49657, ""5"": 0.50092}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,1,9.0832,48,2.44019,0.41124,2.02895,0.85652,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.91994, ""eig_by_target"": {""0"": 1.63586, ""1"": 1.91994, ""2"": 0.98518, ""5"": 1.78978}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,1,1,9.0832,48,2.10038,0.93977,1.16061,0.69928,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.45822, ""eig_by_target"": {""0"": 1.44537, ""1"": 1.45822, ""2"": 0.39978, ""3"": 0.02079, ""4"": 0.02001, ""5"": 1.31684}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,1,0,13.744,48,2.82839,1.67538,1.15301,0.25538,0.44444,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.66585, ""eig_by_target"": {""0"": 1.66585, ""1"": 1.5385, ""2"": 1.28855, ""3"": 0.12212, ""4"": 0.11755, ""5"": 0.65804}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,1,1,9.0832,48,2.07945,0.0,2.07945,1.0,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55959, ""eig_by_target"": {""0"": 1.39064, ""1"": 1.55959, ""2"": 0.28769, ""5"": 1.46804}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260831,1,5,7.4251,,,,,,0.6,,2,0,
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260831,1,5,7.4251,48,1.56415,0.0,1.56415,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.56415, ""eig_by_target"": {""0"": 0.83119, ""1"": 0.74365, ""3"": 1.1064, ""4"": 0.63995, ""5"": 1.56415}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,4,5.9752,48,0.05148,0.0,0.05148,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.05148, ""eig_by_target"": {""3"": 0.05148, ""4"": 0.05148}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260831,1,0,4.2818,48,0.85936,1.09861,-0.23925,0.33333,0.15385,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.85814, ""eig_by_target"": {""0"": 0.85814, ""1"": 0.14528, ""2"": 0.16343, ""3"": 0.16412, ""4"": 0.16621, ""5"": 0.80159}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260831,1,3,5.2857,48,0.0197,2.13519,-2.11548,0.19166,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0197, ""eig_by_target"": {""0"": 0.01965, ""1"": 0.01956, ""3"": 0.0197, ""5"": 0.0197}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260831,1,3,5.2857,48,3.44485,2.07944,1.36541,0.125,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.12067, ""eig_by_target"": {""0"": 1.84419, ""1"": 1.2506, ""2"": 1.21838, ""3"": 2.12067, ""4"": 0.89867, ""5"": 1.92299}}"
