graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
earthquake,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,1,8.5608,48,0.48942,0.26032,0.2291,0.92756,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.19061, ""eig_by_target"": {""1"": 0.19061, ""2"": 0.14187}}"
earthquake,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,4,4.7115,48,1.71801,0.80857,0.90944,0.74599,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09077, ""eig_by_target"": {""0"": 0.97529, ""1"": 0.92568, ""2"": 0.36954, ""3"": 0.33506, ""4"": 1.09077}}"
earthquake,shared,20260820T064424Z,probe_random_edits,none,-1,20260829,1,1,8.5608,48,1.03471,0.67672,0.35799,0.83099,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.23505, ""eig_by_target"": {""1"": 0.23505, ""2"": 0.16986}}"
earthquake,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,1,8.5608,48,0.82928,0.56161,0.26767,0.85608,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.20353, ""eig_by_target"": {""1"": 0.20353, ""2"": 0.14686}}"
earthquake,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,1,8.5608,48,1.0051,0.76799,0.23711,0.79913,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.20683, ""eig_by_target"": {""1"": 0.20683, ""2"": 0.1185}}"
earthquake,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,0,4.9494,40,1.82102,0.26318,1.55784,0.94155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.28691, ""eig_by_target"": {""0"": 1.28691, ""1"": 0.34225, ""2"": 0.61132, ""3"": 1.03956, ""4"": 0.97902}}"
earthquake,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,1,1,8.5608,48,0.66174,0.45294,0.20881,0.87869,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.15742, ""eig_by_target"": {""1"": 0.15742, ""2"": 0.13166}}"
earthquake,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,2,9.3281,48,0.63499,0.45775,0.17724,0.877,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.09791, ""eig_by_target"": {""0"": 0.07506, ""2"": 0.09791}}"
earthquake,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,6.0132,48,0.95692,0.44124,0.51568,0.89902,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.37216, ""eig_by_target"": {""0"": -0.02213, ""1"": 0.37216, ""2"": 0.04737}}"
earthquake,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,0,4.9494,40,1.82102,0.26318,1.55784,0.94155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.28691, ""eig_by_target"": {""0"": 1.28691, ""1"": 0.34225, ""2"": 0.61132, ""3"": 1.03956, ""4"": 0.97902}}"
earthquake,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.9494,48,2.00107,0.49462,1.50646,0.89126,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.20884, ""eig_by_target"": {""0"": 1.20884, ""1"": 0.55451, ""2"": 0.41887, ""3"": 1.02971, ""4"": 0.93008}}"
earthquake,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,1,1,6.0132,48,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.0132,48,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.0132,40,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,shared,20260820T064424Z,probe_random_edits,none,-1,20260830,1,1,6.0132,48,2.01801,0.97103,1.04698,0.74481,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21215, ""eig_by_target"": {""0"": 0.29214, ""1"": 1.21215, ""2"": 0.3566, ""3"": 0.85079, ""4"": 0.88887}}"
earthquake,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,2,9.3281,48,1.01881,0.85452,0.16429,0.77046,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.08976, ""eig_by_target"": {""0"": 0.0663, ""2"": 0.08976}}"
earthquake,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,1,2,9.3281,48,0.87386,0.68911,0.18475,0.81152,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.10492, ""eig_by_target"": {""0"": 0.0671, ""2"": 0.10492}}"
earthquake,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,6.0132,48,1.88639,0.97322,0.91318,0.74155,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08189, ""eig_by_target"": {""0"": 0.19489, ""1"": 1.08189, ""2"": 0.39046, ""3"": 0.88423, ""4"": 0.78485}}"
earthquake,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.0132,48,1.73473,0.54434,1.19039,0.8562,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18985, ""eig_by_target"": {""0"": 0.21511, ""1"": 1.18985, ""2"": 0.41392, ""3"": 1.02467, ""4"": 0.84657}}"
earthquake,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.0132,40,1.59991,0.48539,1.11452,0.86655,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12918, ""eig_by_target"": {""0"": 0.21609, ""1"": 1.12918, ""2"": 0.39511, ""3"": 1.03222, ""4"": 0.83899}}"
earthquake,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260831,1,1,3.0964,48,1.35364,1.15764,0.19601,0.58485,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.17534, ""eig_by_target"": {""0"": 0.17727, ""1"": 1.17534, ""2"": 1.00199, ""3"": 1.16782, ""4"": 0.64052}}"
earthquake,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
earthquake,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,3,6.7691,48,1.36332,0.0002,1.36312,0.99998,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25686, ""eig_by_target"": {""0"": 0.17033, ""1"": 1.17803, ""2"": 1.03442, ""3"": 1.25686, ""4"": 0.66321}}"
earthquake,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260831,1,4,8.0977,48,0.48378,0.25656,0.22721,0.92887,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.24147, ""eig_by_target"": {""0"": 0.23794, ""4"": 0.24147}}"
earthquake,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260831,1,4,8.0977,48,0.68494,0.47759,0.20735,0.84163,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.25734, ""eig_by_target"": {""0"": 0.07142, ""4"": 0.25734}}"
earthquake,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
earthquake,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260831,1,3,6.7691,40,1.57664,0.36698,1.20966,0.90931,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0853, ""eig_by_target"": {""0"": 0.25753, ""1"": 0.74739, ""2"": 0.88145, ""3"": 1.0853, ""4"": 0.33687}}"
earthquake,shared,20260820T064424Z,probe_random_edits,none,-1,20260831,1,2,2.9524,48,1.33407,0.08116,1.25291,0.98692,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.92779, ""eig_by_target"": {""0"": 0.15828, ""1"": 0.89303, ""2"": 0.92779, ""3"": 0.90254, ""4"": 0.29384}}"
earthquake,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,3,6.7691,48,1.28474,0.8652,0.41954,0.52714,0.88889,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09542, ""eig_by_target"": {""0"": 0.11893, ""1"": 1.01043, ""2"": 0.95171, ""3"": 1.09542, ""4"": 0.61095}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260820,1,2,3.6879,48,1.54417,0.36139,1.18278,0.91117,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.02426, ""eig_by_target"": {""0"": 0.87951, ""1"": 0.346, ""2"": 1.02426, ""3"": 0.26183, ""4"": 0.64458}}"
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,5,11.832,48,0.58887,0.58994,-0.00106,0.84895,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.01775, ""eig_by_target"": {""0"": 0.01294, ""1"": 0.01166, ""2"": -0.00122, ""3"": 0.00542, ""4"": 0.01, ""5"": 0.01775}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,0,2.8281,48,0.91748,1.06792,-0.15045,0.64742,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.02768, ""eig_by_target"": {""0"": 0.02768, ""1"": 0.00997, ""2"": -0.00623, ""3"": -0.00068, ""4"": 0.02661}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260820,1,3,4.5538,48,0.97869,0.74031,0.23838,0.78616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.37415, ""eig_by_target"": {""0"": 0.08431, ""1"": 0.333, ""2"": 0.27975, ""3"": 0.37415, ""4"": 0.09831, ""5"": 0.00925}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260821,1,1,5.7591,,,,,,0.90909,,5,1,
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260820,1,2,3.6879,48,1.86429,0.75724,1.10705,0.8196,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04177, ""eig_by_target"": {""0"": 0.80425, ""1"": 0.24088, ""2"": 1.04177, ""3"": 0.30599, ""4"": 0.66754, ""5"": 0.00733}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,4,3.0848,48,0.69315,0.80275,-0.1096,0.49025,0.61538,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""4"": 0.69315}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260820,1,2,3.6879,48,1.64907,0.89008,0.75899,0.53799,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.00511, ""eig_by_target"": {""0"": 0.82913, ""1"": 0.27992, ""2"": 1.00511, ""3"": 0.25847, ""4"": 0.62142}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260820,1,2,3.6879,48,1.73269,0.7001,1.03259,0.82698,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.02509, ""eig_by_target"": {""0"": 0.80015, ""1"": 0.29046, ""2"": 1.02509, ""3"": 0.20304, ""4"": 0.66049, ""5"": -0.00039}}"
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260820,1,2,3.6879,48,1.86429,0.75724,1.10705,0.8196,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04177, ""eig_by_target"": {""0"": 0.80425, ""1"": 0.24088, ""2"": 1.04177, ""3"": 0.30599, ""4"": 0.66754, ""5"": 0.00733}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260821,1,1,5.7591,48,2.31246,0.69315,1.61932,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.67708, ""eig_by_target"": {""0"": 1.32521, ""1"": 1.67708, ""2"": 0.46407, ""3"": 0.00988, ""4"": 1.42283, ""5"": 0.46407}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260821,1,1,5.7591,48,2.51262,0.69315,1.81947,0.5,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.76171, ""eig_by_target"": {""0"": 1.37703, ""1"": 1.76171, ""2"": 0.47827, ""3"": 0.61239, ""4"": 1.51395, ""5"": 0.5487}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.78272, ""eig_by_target"": {""0"": 1.30054, ""1"": 1.78272, ""2"": 0.68524, ""4"": 1.11783, ""5"": 0.68524}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260821,1,1,5.7591,48,2.39677,0.43276,1.96401,0.88638,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.7333, ""eig_by_target"": {""0"": 1.36189, ""1"": 1.7333, ""2"": 0.49695, ""4"": 1.25641, ""5"": 0.49144}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260822,1,2,6.5667,,,,,,0.8,,2,0,
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260821,1,1,5.7591,48,2.30259,0.69315,1.60944,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.6672, ""eig_by_target"": {""0"": 1.31869, ""1"": 1.6672, ""2"": 0.45419, ""4"": 1.2672, ""5"": 0.22314}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260822,1,1,10.5146,48,1.38629,0.0,1.38629,1.0,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""eig_by_target"": {""1"": 1.03972, ""2"": 0.37923, ""3"": 0.56234, ""5"": 1.03972}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260822,1,5,27.1137,16,1.60944,1.09861,0.51083,0.33333,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.96858, ""eig_by_target"": {""0"": 0.56972, ""1"": 0.91629, ""2"": 0.69393, ""3"": 0.45419, ""5"": 0.96858}}"
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260822,1,5,27.1137,48,1.79176,1.79176,0.0,0.16667,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0114, ""eig_by_target"": {""0"": 0.58468, ""1"": 0.86209, ""2"": 0.52099, ""3"": 0.40547, ""4"": 0.45056, ""5"": 1.0114}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260821,1,1,5.7591,48,2.59859,1.06521,1.53338,0.45381,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.69102, ""eig_by_target"": {""0"": 1.29218, ""1"": 1.69102, ""2"": 0.53576, ""3"": 0.02554, ""4"": 1.37733, ""5"": 0.57892}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260822,1,1,10.5146,48,2.30259,0.0,2.30259,1.0,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55168, ""eig_by_target"": {""0"": 0.56972, ""1"": 1.55168, ""2"": 0.78548, ""3"": 1.35876, ""5"": 1.25305}}"
survey,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260822,1,1,10.5146,48,2.30259,0.69315,1.60944,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55168, ""eig_by_target"": {""0"": 0.56972, ""1"": 1.55168, ""2"": 0.78548, ""3"": 1.35876, ""5"": 1.25305}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260824,1,1,6.8425,,,,,,0.90909,,3,0,
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260822,1,1,10.5146,48,3.17805,0.69315,2.48491,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.334, ""eig_by_target"": {""0"": 1.15467, ""1"": 1.334, ""2"": 1.05935, ""3"": 1.02423, ""4"": 1.14626, ""5"": 1.31304}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260822,1,1,10.5146,48,2.30259,0.0,2.30259,1.0,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55168, ""eig_by_target"": {""0"": 0.56972, ""1"": 1.55168, ""2"": 0.78548, ""3"": 1.35876, ""5"": 1.25305}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260823,1,5,6.0835,48,2.10093,0.42723,1.6737,0.88839,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.42951, ""eig_by_target"": {""0"": 0.84041, ""1"": 0.49387, ""2"": 0.27869, ""3"": 0.23029, ""4"": 1.03881, ""5"": 1.42951}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260823,1,0,2.8165,48,0.62807,0.13957,0.4885,0.97899,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.46453, ""eig_by_target"": {""0"": 0.46453, ""1"": 0.3803, ""2"": 0.21531, ""3"": 0.41669, ""4"": 0.10584, ""5"": 0.42706}}"
survey,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260824,1,1,6.8425,28,1.38661,0.0,1.38661,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38661, ""eig_by_target"": {""0"": 0.00032, ""1"": 1.38661, ""2"": 0.74575, ""4"": 0.74575, ""5"": 0.74575}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260824,1,1,6.8425,48,1.09903,0.49619,0.60284,0.8804,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.00042, ""1"": 1.09903, ""2"": 0.75246, ""4"": 0.63694}}"
survey,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260824,1,1,6.8425,48,1.61768,0.67865,0.93902,0.80957,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38565, ""eig_by_target"": {""0"": 0.0044, ""1"": 1.38565, ""2"": 1.06608, ""3"": 0.33795, ""4"": 0.5777, ""5"": 0.34672}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260824,1,1,6.8425,48,1.09903,0.59247,0.50656,0.86205,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.00042, ""1"": 1.09903, ""2"": 0.75246, ""4"": 0.63694}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260824,1,1,6.8425,28,1.38661,0.0,1.38661,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38661, ""eig_by_target"": {""0"": 0.00032, ""1"": 1.38661, ""2"": 0.74575, ""4"": 0.74575, ""5"": 0.74575}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260824,1,1,6.8425,48,1.9233,0.20998,1.71332,0.94843,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.53935, ""eig_by_target"": {""0"": -0.03532, ""1"": 1.53935, ""2"": 0.9567, ""3"": 0.62192, ""4"": 1.18489, ""5"": 0.34219}}"
survey,shared,20260820T064424Z,probe_random_edits,none,-1,20260824,1,1,6.8425,48,1.09903,0.74792,0.35111,0.79963,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.00042, ""1"": 1.09903, ""2"": 0.63692, ""4"": 0.57917}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260824,1,1,6.8425,48,1.09903,0.59247,0.50656,0.86205,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.00042, ""1"": 1.09903, ""2"": 0.75246, ""4"": 0.63694}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260824,1,1,6.8425,48,1.09903,0.49619,0.60284,0.8804,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.00042, ""1"": 1.09903, ""2"": 0.75246, ""4"": 0.63694}}"
survey,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260824,1,1,6.8425,48,2.03097,0.31319,1.71779,0.92661,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.88583, ""eig_by_target"": {""0"": 0.50788, ""1"": 1.88583, ""2"": 1.1905, ""4"": 1.13567}}"
survey,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260826,1,2,13.6819,,,,,,0.66667,,1,0,
survey,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260824,1,1,6.8425,48,1.09905,0.0,1.09905,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09905, ""eig_by_target"": {""0"": 0.00044, ""1"": 1.09905, ""2"": 0.75248, ""3"": 0.00044, ""4"": 0.57918, ""5"": 0.00036}}"
survey,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260825,1,4,3.0369,48,0.69315,0.32029,0.37285,0.92016,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""4"": 0.69315}}"
survey,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260825,1,3,6.7826,48,1.43173,0.53503,0.89669,0.84654,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.93988, ""eig_by_target"": {""0"": 0.78464, ""2"": 0.27779, ""3"": 0.93988, ""4"": 0.6395}}"
survey,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,1,0,6.9124,48,1.38629,0.0,1.38629,1.0,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15525, ""eig_by_target"": {""0"": 1.15525, ""2"": 1.15525, ""3"": 0.56234, ""4"": 0.65389}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260825,1,3,6.7826,48,1.65966,0.53503,1.12463,0.84654,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11852, ""eig_by_target"": {""0"": 0.84081, ""1"": 0.36155, ""2"": 0.25456, ""3"": 1.11852, ""4"": 0.77911}}"
survey,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,1,0,6.9124,48,1.38629,0.0,1.38629,1.0,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15525, ""eig_by_target"": {""0"": 1.15525, ""2"": 1.15525, ""3"": 0.56234, ""4"": 0.65389}}"
survey,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260826,1,0,6.9124,48,1.55863,0.0,1.55863,1.0,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38534, ""eig_by_target"": {""0"": 1.38534, ""1"": 0.5189, ""2"": 1.32758, ""3"": 0.859, ""4"": 1.00852}}"
survey,shared,20260820T064424Z,probe_skel_only,none,-1,20260826,1,0,6.9124,48,1.60944,0.0,1.60944,1.0,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55168, ""eig_by_target"": {""0"": 1.55168, ""1"": 0.33867, ""2"": 1.24323, ""3"": 0.56972, ""4"": 0.56972}}"
