run_id,timestamp_utc,study,arm,selector,inferencer,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,pc_undirected_edges,pc_directed_edges,mec_size_initial,mec_entropy_initial,belief_undirected_final,selection_regret_total,selection_regret_mean,eig_regret_total,selection_quality_mean,wasted_steps,orientations_correct,orientations_wrong,orientation_accuracy,select_wasted_targets,select_repeat_targets,infer_rule,infer_repairs,infer_dropped_malformed,infer_dropped_self_loop,infer_dropped_out_of_range,infer_dropped_cycle,infer_dropped_overlap,infer_dropped_duplicate,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T142815Z,2026-08-16T14:30:12.055819+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,19.76,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,1.0,2,2,6,0,2,1.0,1,6,0,12,2.48491,0,0.0,0.0,0.0,1.0,0,6,0,1.0,,,llm,0,0,0,0,0,6,0,1,0,0,22280,292,640,22572,0.010292,19.7403
20260816T142815Z,2026-08-16T14:30:31.847885+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,4.975,0.75,1.0,0.8571428571428571,1.0,0.25,0.3333333333333333,0.28571428571428575,6,0.6666666666666666,3,2,8,0,3,1.0,1,6,0,12,2.48491,0,3.0,1.0,0.0,0.75556,0,6,0,1.0,0,0,llm,0,0,0,0,0,0,0,4,0,0,20607,221,18944,20828,0.00180285,4.9547
20260816T142815Z,2026-08-16T14:29:11.370701+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,239607114,2396071140108,6,6,300,150,2,1,6,4,success,,89.464,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,0.5,2,1,5,0,2,0.909091,0,3,2,6,1.79176,0,0.0,0.0,0.0,1.0,0,3,0,1.0,0,0,llm,0,0,0,0,0,0,0,3,0,0,23589,1556,1792,25145,0.01261513,89.4487
20260816T142815Z,2026-08-16T14:30:21.320822+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,30.615,0.5,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,8,0.6666666666666666,3,2,6,0,3,1.0,1,6,0,12,2.48491,0,3.0,1.0,0.0,0.75556,0,6,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,27801,404,640,28205,0.01296685,30.5952
20260816T142815Z,2026-08-16T14:30:36.854939+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,19.8,0.8571428571428571,1.0,0.923076923076923,1.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,2,1.0,2,2,7,0,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.4621,1.0,0,3,0,1.0,,,llm,0,0,0,0,0,3,0,1,0,0,22309,263,704,22572,0.01023271,19.7871
20260816T142815Z,2026-08-16T14:30:27.294678+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1078156455,10781564550108,6,6,300,150,3,2,6,6,success,,32.51,0.5,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,8,0.6666666666666666,3,2,6,0,3,1.0,1,6,0,12,2.48491,0,3.0,1.0,0.0,0.75556,0,6,0,1.0,0,0,llm,0,0,0,0,0,0,0,4,0,0,30204,470,2304,30674,0.01356136,32.4892
20260816T142815Z,2026-08-16T14:30:40.865218+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,22.111,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,0.6,0.5,0.5454545454545454,5,1.0,2,2,5,2,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.4621,1.0,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15305,116,0,15421,0.00236535,22.0995
20260816T142815Z,2026-08-16T14:30:56.683281+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,6.755,0.5,0.5,0.5,0.8,0.5,0.5,0.5,6,1.0,2,2,6,0,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.0,1.0,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15304,107,0,15411,0.0023598,6.743
20260816T142815Z,2026-08-16T14:31:03.006511+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,4.748,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,1.0,2,2,5,0,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.0,1.0,0,3,0,1.0,0,0,llm,0,0,0,0,0,0,0,3,0,0,16274,230,15232,16504,0.0014367,4.7354
20260816T142815Z,2026-08-16T14:31:03.467842+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,4.769,1.0,0.75,0.8571428571428571,0.888888888888889,0.8333333333333334,0.625,0.7142857142857143,3,1.0,0,1,6,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,0,0,0,1,0,0,15045,84,640,15129,0.00668265,4.7483
20260816T142815Z,2026-08-16T14:31:07.784413+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,4.469,1.0,0.75,0.8571428571428571,0.888888888888889,0.8333333333333334,0.625,0.7142857142857143,3,1.0,0,1,6,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,0,0,0,1,0,0,10296,77,0,10373,0.0015906,4.4496
20260816T142815Z,2026-08-16T14:31:08.258855+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,4.013,1.0,0.75,0.8571428571428571,0.888888888888889,0.8333333333333334,0.625,0.7142857142857143,3,1.0,0,1,6,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,0,0,0,1,0,0,15045,80,15040,15125,0.00149185,3.9944
20260816T142815Z,2026-08-16T14:31:12.307808+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,4.633,1.0,0.75,0.8571428571428571,0.888888888888889,0.8333333333333334,0.625,0.7142857142857143,3,1.0,0,1,6,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,0,0,llm,0,0,0,0,0,0,0,1,0,0,15045,84,15040,15129,0.00149865,4.6142
20260816T142815Z,2026-08-16T14:31:12.272255+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,4.774,0.3181818181818182,0.875,0.4666666666666667,0.888888888888889,0.22727272727272727,0.625,0.3333333333333333,18,1.0,0,1,22,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,4,0,4,1,0,0,10296,173,10240,10469,0.0008802,4.7542
20260816T142815Z,2026-08-16T14:31:16.962069+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1470120545,14701205450209,8,8,300,150,2,1,8,3,success,,2.327,0.4375,0.875,0.5833333333333334,0.888888888888889,0.3125,0.625,0.4166666666666667,12,1.0,0,1,16,0,0,0.857143,0,0,6,1,0.0,0,0.0,,0.0,,0,0,0,,0,0,llm,0,0,0,0,4,0,2,1,0,0,10296,141,10240,10437,0.000861,2.3079
20260816T142815Z,2026-08-16T14:31:19.309217+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,5.857,0.8571428571428571,0.75,0.7999999999999999,0.3636363636363636,0.42857142857142855,0.375,0.39999999999999997,6,1.0,1,2,7,0,1,0.875,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15334,128,0,15462,0.0023769,5.8356
20260816T142815Z,2026-08-16T14:31:17.066368+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,25.047,0.8571428571428571,0.75,0.7999999999999999,0.4,0.42857142857142855,0.375,0.39999999999999997,6,1.0,1,2,7,0,1,0.875,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22286,405,640,22691,0.0104868,25.0226
20260816T142815Z,2026-08-16T14:31:25.191676+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,28.236,0.8571428571428571,0.75,0.7999999999999999,0.4,0.42857142857142855,0.375,0.39999999999999997,6,1.0,1,2,7,0,1,0.875,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22286,485,22272,22771,0.00283528,28.2144
20260816T142815Z,2026-08-16T14:29:39.096425+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,135.457,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1.0,2,2,5,0,2,1.0,1,2,4,4,1.38629,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22360,2284,22336,24644,0.00590384,135.4433
20260816T142815Z,2026-08-16T14:30:59.837410+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,55.814,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8,0.6666666666666666,0.7272727272727272,2,1.0,2,2,5,0,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.0,1.0,0,3,0,1.0,0,0,llm,0,0,0,0,0,0,0,3,0,0,23769,1004,1792,24773,0.01175773,55.8017
20260816T142815Z,2026-08-16T14:31:54.582207+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,4.979,0.8571428571428571,0.75,0.7999999999999999,0.3636363636363636,0.42857142857142855,0.375,0.39999999999999997,6,1.0,2,2,7,0,2,0.875,0,2,6,3,1.09861,0,1.0,0.5,0.4621,0.75,0,2,0,1.0,0,0,llm,0,0,0,0,0,0,0,3,0,0,21259,205,0,21464,0.00331185,4.9553
20260816T142815Z,2026-08-16T14:31:42.144556+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,17.696,0.8571428571428571,0.75,0.7999999999999999,0.3636363636363636,0.42857142857142855,0.375,0.39999999999999997,6,1.0,1,2,7,0,1,0.875,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15334,134,15232,15468,0.0012381,17.6739
20260816T142815Z,2026-08-16T14:31:59.593408+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,2.96,0.3333333333333333,0.875,0.48275862068965514,0.8571428571428571,0.5714285714285714,0.5,0.5333333333333333,18,1.0,2,2,7,14,2,0.857143,0,4,2,8,2.07944,0,0.0,0.0,0.0,1.0,0,3,1,0.75,,,llm,0,0,0,0,0,0,0,1,0,0,20137,146,0,20283,0.00310815,2.9414
20260816T142815Z,2026-08-16T14:32:02.583469+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,4.971,0.625,0.625,0.625,0.6666666666666666,0.375,0.375,0.375,8,0.6666666666666666,3,2,8,0,3,0.857143,0,4,2,8,2.07944,0,1.0,0.33333,0.0,0.88889,0,4,0,1.0,,,llm,0,0,0,0,0,0,1,1,0,0,25092,177,0,25269,0.00387,4.9507
20260816T142815Z,2026-08-16T14:31:53.455032+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,300,150,3,2,8,2,success,,20.082,0.8571428571428571,0.75,0.7999999999999999,0.4,0.42857142857142855,0.375,0.39999999999999997,6,1.0,1,2,7,0,1,0.875,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,23021,316,22784,23337,0.00269441,20.0601
20260816T142815Z,2026-08-16T14:32:13.561718+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,5.679,0.6,0.75,0.6666666666666665,0.8571428571428571,0.4,0.5,0.4444444444444445,8,0.6666666666666666,3,2,10,0,3,0.857143,0,4,2,8,2.07944,0,1.0,0.33333,0.0,0.88889,0,4,0,1.0,0,0,llm,0,0,0,0,0,0,0,4,0,0,26780,240,24960,27020,0.002289,5.6589
20260816T142815Z,2026-08-16T14:31:55.682992+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,29.293,1.0,0.75,0.8571428571428571,0.6666666666666666,0.5,0.375,0.42857142857142855,5,1.0,2,2,6,0,2,0.857143,0,4,2,8,2.07944,0,0.0,0.0,0.0,1.0,0,3,1,0.75,,,llm,0,0,0,0,0,0,0,1,0,0,29404,362,640,29766,0.0136168,29.2726
20260816T142815Z,2026-08-16T14:32:25.005561+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,2.659,0.6666666666666666,0.75,0.7058823529411765,1.0,0.4444444444444444,0.5,0.47058823529411764,7,1.0,2,2,9,0,2,1.0,1,6,2,12,2.48491,0,0.0,0.0,0.49041,1.0,0,6,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,20163,119,0,20282,0.00309585,2.6328
20260816T142815Z,2026-08-16T14:32:07.590798+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,36.842,0.5714285714285714,0.5,0.5333333333333333,1.0,0.5714285714285714,0.5,0.5333333333333333,7,0.6666666666666666,3,2,7,0,3,0.857143,0,4,2,8,2.07944,0,1.0,0.33333,0.0,0.88889,0,3,1,0.75,0,0,llm,0,0,0,0,0,0,0,4,0,0,39209,456,2176,39665,0.01763589,36.8213
20260816T142815Z,2026-08-16T14:32:19.274728+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,28.243,0.8888888888888888,1.0,0.9411764705882353,1.0,0.625,0.625,0.625,4,1.0,2,2,8,1,2,1.0,1,6,2,12,2.48491,0,0.0,0.0,0.49041,1.0,0,6,0,1.0,,,llm,0,0,0,0,0,5,0,1,0,0,29781,321,640,30102,0.01371675,28.215
20260816T142815Z,2026-08-16T14:32:44.468989+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,3.488,1.0,0.875,0.9333333333333333,1.0,0.7142857142857143,0.625,0.6666666666666666,3,0.6666666666666666,3,2,7,0,3,1.0,1,6,2,12,2.48491,0,2.0,0.66667,0.0,0.86667,0,6,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,25121,172,0,25293,0.00387135,3.4596
20260816T142815Z,2026-08-16T14:30:51.967843+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1158667886,11586678860108,6,6,300,150,3,2,6,3,success,,117.347,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1.0,2,2,6,0,2,1.0,1,3,3,6,1.79176,0,0.0,0.0,0.0,1.0,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22331,1805,640,24136,0.01288705,117.3352
20260816T142815Z,2026-08-16T14:31:59.865569+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,300,150,3,2,8,4,success,,52.677,0.3888888888888889,0.875,0.5384615384615385,0.8571428571428571,0.2222222222222222,0.5,0.30769230769230765,15,0.6666666666666666,3,2,18,0,3,0.857143,0,4,2,8,2.07944,0,1.0,0.33333,0.0,0.88889,0,4,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,36631,547,640,37178,0.01718345,52.658
20260816T142815Z,2026-08-16T14:32:47.991544+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,5.637,1.0,0.875,0.9333333333333333,1.0,0.7142857142857143,0.625,0.6666666666666666,3,0.6666666666666666,3,2,7,0,3,1.0,1,6,2,12,2.48491,0,2.0,0.66667,0.0,0.86667,0,6,0,1.0,0,0,llm,0,0,0,0,0,0,0,4,0,0,26840,300,25088,27140,0.0023244,5.6088
20260816T142815Z,2026-08-16T14:32:27.692938+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,28.171,0.6666666666666666,0.5,0.5714285714285715,1.0,0.6666666666666666,0.5,0.5714285714285715,6,0.6666666666666666,3,2,6,0,3,1.0,1,6,2,12,2.48491,0,2.0,0.66667,0.0,0.86667,0,6,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,36999,239,704,37238,0.01680241,28.1429
20260816T142815Z,2026-08-16T14:32:52.575812+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,3.468,0.5,0.625,0.5555555555555556,0.7499999999999999,0.4,0.5,0.4444444444444445,9,1.0,1,1,10,0,1,0.857143,0,4,2,5,1.60944,0,0.0,0.0,0.55452,1.0,0,1,3,0.25,,,llm,0,0,0,0,0,0,0,1,0,0,15175,112,0,15287,0.00234345,3.4544
20260816T142815Z,2026-08-16T14:32:55.898525+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,2.828,0.75,0.75,0.75,0.888888888888889,0.75,0.75,0.75,4,0.5,2,1,8,0,2,0.857143,0,4,2,5,1.60944,0,1.0,0.5,0.0,0.875,0,3,1,0.75,,,llm,0,0,0,0,0,0,0,1,0,0,20217,133,0,20350,0.00311235,2.8127
20260816T142815Z,2026-08-16T14:32:58.756942+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,3.327,0.8571428571428571,0.75,0.7999999999999999,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,3,1.0,1,1,7,0,1,0.857143,0,4,2,5,1.60944,0,0.0,0.0,0.55452,1.0,0,1,3,0.25,0,0,llm,0,0,0,0,0,0,0,2,0,0,15652,171,15104,15823,0.0013176,3.313
20260816T142815Z,2026-08-16T14:29:33.771704+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1943031107,19430311070108,6,6,300,150,3,2,6,2,success,,216.561,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,0.6666666666666666,0.8,2,1.0,2,2,4,1,2,1.0,1,2,4,4,1.38629,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,1,0,0,0,0,0,0,2,0,1,44788,3353,6976,48141,0.02334334,216.5467
20260816T142815Z,2026-08-16T14:32:49.344607+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,21.976,1.0,0.75,0.8571428571428571,0.888888888888889,1.0,0.75,0.8571428571428571,2,1.0,1,1,6,0,1,0.857143,0,4,2,5,1.60944,0,0.0,0.0,0.55452,1.0,0,1,3,0.25,,,llm,0,0,0,0,0,4,0,1,0,0,22281,353,640,22634,0.01039615,21.961
20260816T142815Z,2026-08-16T14:33:10.363502+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,4.637,0.5,0.875,0.6363636363636364,0.6666666666666666,0.35714285714285715,0.625,0.45454545454545453,10,1.0,1,2,14,0,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.4621,1.0,0,2,0,1.0,,,llm,0,0,0,0,5,0,3,1,0,0,15196,172,0,15368,0.0023826,4.6191
20260816T142815Z,2026-08-16T14:33:15.027207+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,2.276,1.0,0.875,0.9333333333333333,0.4,0.6666666666666666,0.5,0.5714285714285715,4,1.0,1,2,6,1,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,1,1,0,0,15269,116,0,15385,0.00235995,2.2584
20260816T142815Z,2026-08-16T14:32:53.664622+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,23.837,1.0,0.75,0.8571428571428571,0.888888888888889,1.0,0.75,0.8571428571428571,2,0.5,2,1,6,0,2,0.857143,0,4,2,5,1.60944,0,1.0,0.5,0.0,0.875,0,3,1,0.75,,,llm,0,0,0,0,0,0,0,1,0,0,29579,287,704,29866,0.01354501,23.8228
20260816T142815Z,2026-08-16T14:32:56.075304+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,300,150,2,1,8,3,success,,24.798,1.0,0.625,0.7692307692307693,0.888888888888889,1.0,0.625,0.7692307692307693,3,1.0,1,1,5,0,1,0.857143,0,4,2,5,1.60944,0,0.0,0.0,0.10465,1.0,0,3,1,0.75,0,0,llm,0,0,0,0,0,0,0,2,0,0,23158,431,1152,23589,0.01073908,24.7839
20260816T142815Z,2026-08-16T14:33:17.539054+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,5.632,0.7777777777777778,0.875,0.823529411764706,0.4,0.5555555555555556,0.625,0.5882352941176471,5,1.0,1,2,9,0,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,0,0,llm,0,0,0,0,0,0,1,2,0,0,15743,165,15232,15908,0.00131805,5.6145
20260816T142815Z,2026-08-16T14:33:11.346532+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,11.837,1.0,0.875,0.9333333333333333,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666,3,1.0,1,2,7,0,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22554,171,640,22725,0.0102096,11.8201
20260816T142815Z,2026-08-16T14:33:02.111803+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,22.195,1.0,0.875,0.9333333333333333,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666,3,1.0,1,2,7,0,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.4621,1.0,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22471,267,640,22738,0.01033545,22.1754
20260816T142815Z,2026-08-16T14:33:20.903231+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,5.155,1.0,0.875,0.9333333333333333,1.0,0.5714285714285714,0.5,0.5333333333333333,4,1.0,0,2,7,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,0,0,0,1,0,0,14991,82,640,15073,0.00665495,5.1341
20260816T142815Z,2026-08-16T14:33:23.238030+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,4.311,1.0,0.875,0.9333333333333333,1.0,0.5714285714285714,0.5,0.5333333333333333,4,1.0,0,2,7,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,0,0,0,1,0,0,14991,82,14976,15073,0.00149399,4.2927
