graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
earthquake,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,3,5.7657,40,2.35373,0.69315,1.66058,0.5,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.71834, ""eig_by_target"": {""0"": 1.13037, ""1"": 0.6205, ""2"": 0.50391, ""3"": 1.71834, ""4"": 1.13036}}"
earthquake,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,3,5.7657,48,2.3059,1.26615,1.03975,0.39874,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.54747, ""eig_by_target"": {""0"": 0.44506, ""1"": 1.30453, ""2"": 1.10437, ""3"": 1.54747}}"
earthquake,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260827,1,3,5.7657,40,2.35373,0.69315,1.66058,0.5,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.71834, ""eig_by_target"": {""0"": 1.13037, ""1"": 0.6205, ""2"": 0.50391, ""3"": 1.71834, ""4"": 1.13036}}"
earthquake,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260827,1,3,5.7657,48,2.01391,0.69315,1.32077,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.28058, ""eig_by_target"": {""0"": 0.09896, ""1"": 0.5846, ""2"": 1.18196, ""3"": 1.28058, ""4"": 0.42853}}"
earthquake,named,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,4.6484,30,1.4253,0.00034,1.42496,0.99997,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.42518, ""eig_by_target"": {""0"": 0.03814, ""1"": 0.78419, ""2"": 0.60134, ""3"": 0.60103, ""4"": 1.42518}}"
earthquake,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260827,1,3,5.7657,40,2.35373,0.69315,1.66058,0.5,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.71834, ""eig_by_target"": {""0"": 1.13037, ""1"": 0.6205, ""2"": 0.50391, ""3"": 1.71834, ""4"": 1.13036}}"
earthquake,shared,20260820T055901Z,probe_skel_only,none,-1,20260828,1,4,4.6484,4,1.09861,0.0,1.09861,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.63651, ""3"": 0.46323, ""4"": 1.09861}}"
earthquake,shared,20260820T055901Z,probe_random_edits,none,-1,20260828,1,4,4.6484,32,2.76952,0.83275,1.93678,0.632,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.99551, ""eig_by_target"": {""0"": 1.10571, ""2"": 1.59391, ""3"": 1.63005, ""4"": 1.99551}}"
earthquake,shared,20260820T055901Z,probe_oracle_edits,none,-1,20260828,1,4,4.6484,36,1.78603,0.22583,1.5602,0.94043,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.56596, ""eig_by_target"": {""0"": 1.09998, ""1"": 0.95065, ""2"": 0.7071, ""3"": 0.64458, ""4"": 1.56596}}"
earthquake,named,20260820T055901Z,probe,gpt-5.4-mini,-1,20260828,1,3,7.2584,28,2.04113,1.09873,0.94239,0.33333,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.62789, ""eig_by_target"": {""1"": 0.59168, ""2"": 0.72717, ""3"": 1.62789, ""4"": 1.61785}}"
earthquake,named,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,4,4.6484,32,2.5556,1.00781,1.54779,0.65991,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.86479, ""eig_by_target"": {""0"": 0.41972, ""1"": 0.39113, ""2"": 1.41807, ""3"": 1.84278, ""4"": 1.86479}}"
earthquake,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,3,7.2584,28,1.3867,1.16533,0.22136,0.32943,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04008, ""eig_by_target"": {""0"": 0.0004, ""1"": 0.7456, ""2"": 0.56274, ""3"": 1.04008, ""4"": 0.9246}}"
earthquake,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260828,1,3,7.2584,38,1.38801,1.09938,0.28863,0.33331,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0413, ""eig_by_target"": {""0"": 0.00168, ""1"": 0.74628, ""2"": 0.56405, ""3"": 1.0413, ""4"": 0.92591}}"
earthquake,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260829,1,0,4.8204,,,,,,0.66667,,2,0,
earthquake,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,3,7.2584,32,1.38707,1.17635,0.21072,0.32891,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04037, ""eig_by_target"": {""0"": 0.00077, ""1"": 0.74588, ""2"": 0.56311, ""3"": 1.04037, ""4"": 0.92497}}"
earthquake,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260828,1,3,7.2584,46,1.38764,1.0993,0.28833,0.33331,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.04102, ""eig_by_target"": {""0"": 0.00131, ""1"": 0.746, ""2"": 0.56368, ""3"": 1.04102, ""4"": 0.92554}}"
earthquake,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260828,1,4,4.6484,26,1.42525,0.00026,1.42499,0.99998,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.42511, ""eig_by_target"": {""1"": 0.69263, ""2"": 0.41819, ""3"": 0.50834, ""4"": 1.42511}}"
earthquake,named,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,0,4.8204,30,2.07279,0.68236,1.39042,0.57742,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.78847, ""eig_by_target"": {""0"": 1.78847, ""1"": 1.37806, ""2"": 1.24855, ""3"": 0.97829, ""4"": 0.99149}}"
earthquake,named,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,0,4.8204,30,2.07279,0.68236,1.39042,0.57742,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.78847, ""eig_by_target"": {""0"": 1.78847, ""1"": 1.37806, ""2"": 1.24855, ""3"": 0.97829, ""4"": 0.99149}}"
earthquake,shared,20260820T055901Z,probe_skel_only,none,-1,20260829,1,0,4.8204,4,1.09861,0.0,1.09861,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.52099, ""2"": 0.8098}}"
earthquake,shared,20260820T055901Z,probe_random_edits,none,-1,20260829,1,0,4.8204,32,2.47813,0.68209,1.79604,0.57743,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.06531, ""eig_by_target"": {""0"": 2.06531, ""1"": 1.81928, ""2"": 1.26628, ""3"": 0.74203, ""4"": 1.03976}}"
earthquake,shared,20260820T055901Z,probe_oracle_edits,none,-1,20260829,1,4,3.0194,36,0.06229,0.0,0.06229,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.06229, ""eig_by_target"": {""0"": 0.06228, ""1"": 0.06096, ""2"": 0.04988, ""3"": 0.06229, ""4"": 0.06229}}"
earthquake,named,20260820T055901Z,probe,gpt-5.4-mini,-1,20260829,1,0,4.8204,48,2.79083,0.69448,2.09635,0.49993,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.98855, ""eig_by_target"": {""0"": 1.98855, ""1"": 1.3737, ""2"": 0.71485, ""3"": 1.43659, ""4"": 1.05292}}"
earthquake,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,0,4.8204,28,2.21314,1.12979,1.08335,0.65128,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.23205, ""eig_by_target"": {""0"": 1.23205, ""1"": 0.75085, ""2"": 0.81026, ""3"": -0.00393, ""4"": -0.00355}}"
earthquake,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260829,1,4,3.0194,36,0.06229,0.0,0.06229,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.06229, ""eig_by_target"": {""0"": 0.06228, ""1"": 0.06096, ""2"": 0.04988, ""3"": 0.06229, ""4"": 0.06229}}"
earthquake,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.8204,38,2.74242,0.68212,2.0603,0.57743,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.49416, ""eig_by_target"": {""0"": 2.49416, ""1"": 1.83444, ""2"": 1.78925, ""3"": 1.06125, ""4"": 0.99454}}"
earthquake,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,0,4.8204,32,2.05113,0.26201,1.78912,0.94719,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.58902, ""eig_by_target"": {""0"": 1.58902, ""1"": 1.43703, ""2"": 1.31841, ""3"": 0.75476, ""4"": 1.12569}}"
earthquake,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260830,1,1,6.3213,,,,,,0.85714,,3,0,
earthquake,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260829,1,0,4.8204,12,1.74989,0.67537,1.07452,0.78205,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08596, ""eig_by_target"": {""0"": 1.08596, ""1"": 0.52054, ""2"": 0.64677, ""3"": -0.00748, ""4"": -0.00598}}"
earthquake,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260828,1,4,4.6484,36,1.78603,0.22583,1.5602,0.94043,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.56596, ""eig_by_target"": {""0"": 1.09998, ""1"": 0.95065, ""2"": 0.7071, ""3"": 0.64458, ""4"": 1.56596}}"
earthquake,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260829,1,0,4.8204,28,2.21541,1.13019,1.08522,0.65125,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.23225, ""eig_by_target"": {""0"": 1.23225, ""1"": 0.7531, ""2"": 0.81132, ""3"": -0.00195, ""4"": -0.00143}}"
earthquake,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260828,1,4,4.6484,36,2.1679,0.69162,1.47628,0.7737,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.77335, ""eig_by_target"": {""0"": 0.71318, ""1"": 0.34123, ""2"": 0.95926, ""3"": 1.32069, ""4"": 1.77335}}"
earthquake,shared,20260820T055901Z,probe_skel_only,none,-1,20260830,1,1,6.3213,8,1.38629,0.0,1.38629,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38629, ""eig_by_target"": {""0"": 0.37923, ""1"": 1.38629, ""2"": 0.65389, ""3"": 0.47078}}"
earthquake,shared,20260820T055901Z,probe_random_edits,none,-1,20260830,1,1,6.3213,48,1.61144,0.09695,1.51449,0.98029,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2071, ""eig_by_target"": {""0"": 0.78732, ""1"": 1.2071, ""2"": 0.45619, ""3"": 0.34066, ""4"": 0.22309}}"
earthquake,named,20260820T055901Z,probe,gpt-5.4-mini,-1,20260830,1,1,6.3213,36,1.09889,0.67487,0.42401,0.7823,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09889, ""eig_by_target"": {""0"": 0.63679, ""1"": 1.09889, ""2"": 0.69455, ""3"": 8e-05, ""4"": 0.00028}}"
earthquake,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.3213,36,1.09889,0.67487,0.42401,0.7823,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09889, ""eig_by_target"": {""0"": 0.63679, ""1"": 1.09889, ""2"": 0.69455, ""3"": 8e-05, ""4"": 0.00028}}"
earthquake,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,6.3213,48,1.09903,1.3606,-0.26158,0.55032,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09903, ""eig_by_target"": {""0"": 0.63693, ""1"": 1.09903, ""2"": 0.69469, ""3"": 0.00013, ""4"": 0.00041}}"
earthquake,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,1,6.3213,48,1.09896,1.26974,-0.17078,0.56584,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09896, ""eig_by_target"": {""0"": 0.63686, ""1"": 1.09896, ""2"": 0.69462, ""3"": 0.0001, ""4"": 0.00035}}"
earthquake,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260831,1,3,7.3405,,,,,,0.66667,,2,0,
earthquake,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260830,1,1,6.3213,48,1.09896,0.80956,0.2894,0.75294,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09896, ""eig_by_target"": {""0"": 0.63686, ""1"": 1.09896, ""2"": 0.69462, ""3"": 0.00011, ""4"": 0.00034}}"
earthquake,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.3213,48,2.0731,0.67487,1.39822,0.7823,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.49754, ""eig_by_target"": {""0"": 0.39059, ""1"": 1.49754, ""2"": 0.46697, ""3"": 1.1844, ""4"": 1.02405}}"
earthquake,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260830,1,1,6.3213,36,1.09889,0.67487,0.42401,0.7823,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09889, ""eig_by_target"": {""0"": 0.63679, ""1"": 1.09889, ""2"": 0.69455, ""3"": 8e-05, ""4"": 0.00028}}"
earthquake,named,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260831,1,3,7.3405,32,1.61684,0.0,1.61684,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61574, ""eig_by_target"": {""0"": 0.69337, ""1"": 0.84145, ""3"": 1.61574, ""4"": 0.69293}}"
earthquake,named,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,3,7.3405,28,1.61682,0.0,1.61682,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61572, ""eig_by_target"": {""0"": 0.69336, ""1"": 0.84144, ""3"": 1.61572, ""4"": 0.69292}}"
earthquake,shared,20260820T055901Z,probe_skel_only,none,-1,20260831,1,3,7.3405,4,1.09861,0.0,1.09861,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.52099, ""3"": 1.09861, ""4"": 0.57875}}"
earthquake,shared,20260820T055901Z,probe_random_edits,none,-1,20260831,1,3,7.3405,30,1.61682,0.0,1.61682,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61403, ""eig_by_target"": {""0"": 0.69309, ""1"": 0.5091, ""3"": 1.61403, ""4"": 0.7399}}"
earthquake,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260829,1,0,4.8204,12,1.74989,0.67537,1.07452,0.78205,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08596, ""eig_by_target"": {""0"": 1.08596, ""1"": 0.52054, ""2"": 0.64677, ""3"": -0.00748, ""4"": -0.00598}}"
earthquake,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260831,1,3,7.3405,32,1.61695,0.00014,1.61681,0.99999,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.57548, ""eig_by_target"": {""0"": 0.69349, ""1"": 0.84156, ""2"": 0.13724, ""3"": 1.57548, ""4"": 0.72015}}"
earthquake,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260831,1,3,7.3405,38,1.38814,0.00478,1.38336,0.9995,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.9838, ""eig_by_target"": {""0"": 0.926, ""1"": 0.47262, ""2"": 0.00184, ""3"": 0.9838, ""4"": 0.65573}}"
survey,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260820,1,0,3.1936,,,,,,0.44444,,1,1,
earthquake,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260831,1,3,7.3405,30,1.38643,0.00014,1.38629,0.99999,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38639, ""eig_by_target"": {""0"": 0.37937, ""1"": 0.74558, ""2"": 0.00014, ""3"": 1.38639, ""4"": 0.47092}}"
earthquake,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260831,1,0,8.6998,48,0.69335,0.0,0.69335,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69335, ""eig_by_target"": {""0"": 0.69335, ""1"": 0.00021, ""2"": 0.00021, ""3"": 0.69335}}"
earthquake,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260830,1,1,6.3213,24,1.09889,0.67487,0.42401,0.7823,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09889, ""eig_by_target"": {""0"": 0.63679, ""1"": 1.09889, ""2"": 0.69455, ""3"": 8e-05, ""4"": 0.00028}}"
earthquake,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260831,1,3,7.3405,44,1.38797,0.00478,1.38319,0.9995,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.98363, ""eig_by_target"": {""0"": 0.92587, ""1"": 0.47245, ""2"": 0.00167, ""3"": 0.98363, ""4"": 0.65556}}"
survey,named,20260820T055901Z,probe,gpt-5.4-mini,-1,20260820,1,1,6.6935,48,1.70153,1.38629,0.31524,0.25,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.46335, ""eig_by_target"": {""0"": 0.10281, ""1"": 1.46335, ""2"": 1.14854, ""3"": 1.1873, ""4"": 0.27031, ""5"": 1.28264}}"
survey,named,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260820,1,1,6.6935,48,2.89379,1.06737,1.82642,0.43815,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.73087, ""eig_by_target"": {""0"": 0.78724, ""1"": 1.73087, ""2"": 0.95759, ""3"": 1.35151, ""4"": 0.82, ""5"": 1.38651}}"
survey,shared,20260820T055901Z,probe_skel_only,none,-1,20260820,1,1,6.6935,16,2.07944,0.69315,1.38629,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""eig_by_target"": {""0"": 0.69297, ""1"": 1.03972, ""2"": 0.65389, ""3"": 0.37923, ""4"": 0.69313, ""5"": 1.03972}}"
survey,shared,20260820T055901Z,probe_random_edits,none,-1,20260820,1,1,6.6935,48,1.4096,0.28104,1.12856,0.94447,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.00526, ""eig_by_target"": {""0"": 0.02318, ""1"": 1.00526, ""2"": 0.58423, ""3"": 0.76663, ""4"": 0.0233, ""5"": 0.94662}}"
survey,shared,20260820T055901Z,probe_oracle_edits,none,-1,20260820,1,0,3.1936,48,0.08443,0.0,0.08443,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.08443, ""eig_by_target"": {""0"": 0.08443, ""1"": 0.08227, ""2"": 0.08435, ""3"": 0.07347, ""4"": 0.08443, ""5"": 0.06928}}"
earthquake,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260831,1,3,7.3405,48,2.30367,0.69315,1.61052,0.5,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.66829, ""eig_by_target"": {""0"": 0.33974, ""1"": 1.1497, ""2"": 1.16505, ""3"": 1.66829, ""4"": 0.5708}}"
survey,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260820,1,1,6.6935,40,2.89379,1.06737,1.82642,0.43815,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.63019, ""eig_by_target"": {""0"": 0.78706, ""1"": 1.63019, ""2"": 0.6783, ""3"": 1.57823, ""4"": 0.81999, ""5"": 1.45272}}"
survey,named,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,1,6.6935,48,2.08182,0.69315,1.38867,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.45754, ""eig_by_target"": {""0"": 0.02182, ""1"": 1.45754, ""2"": 1.13941, ""3"": 0.84674, ""4"": 0.40763, ""5"": 1.45243}}"
survey,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260820,1,5,10.9107,48,1.94287,1.38629,0.55658,0.25,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.65384, ""eig_by_target"": {""0"": 1.01591, ""1"": 1.5184, ""2"": 1.12446, ""3"": 1.10806, ""4"": 1.02407, ""5"": 1.65384}}"
survey,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260820,1,1,6.6935,16,2.07944,0.69315,1.38629,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""eig_by_target"": {""0"": 0.69297, ""1"": 1.03972, ""2"": 0.65389, ""3"": 0.37923, ""4"": 0.69313, ""5"": 1.03972}}"
survey,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260821,1,1,6.1867,,,,,,0.66667,,3,0,
survey,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260820,1,1,6.6935,48,3.16567,0.69315,2.47252,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.88304, ""eig_by_target"": {""0"": 1.04296, ""1"": 1.88304, ""2"": 1.09434, ""3"": 1.53105, ""4"": 0.9507, ""5"": 1.79671}}"
survey,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260820,1,2,3.4708,48,1.97128,0.69315,1.27812,0.5,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.96302, ""eig_by_target"": {""0"": 0.80756, ""1"": 0.8451, ""2"": 0.96302, ""3"": 0.85068, ""4"": 0.83461, ""5"": 0.17695}}"
survey,named,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,1,6.1867,20,1.38651,0.0,1.38651,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21323, ""eig_by_target"": {""1"": 1.21323, ""2"": 0.65411, ""3"": 0.74565, ""5"": 1.15546}}"
survey,named,20260820T055901Z,probe,gpt-5.4-mini,-1,20260821,1,1,6.1867,48,1.6097,0.0,1.6097,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.26313, ""eig_by_target"": {""0"": 0.33893, ""1"": 1.26313, ""2"": 0.56998, ""3"": 0.56998, ""5"": 0.60264}}"
survey,anon,20260820T055901Z,probe,claude-haiku-4.5,-1,20260820,1,1,6.6935,48,3.18126,0.69315,2.48812,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.13406, ""eig_by_target"": {""0"": 1.1293, ""1"": 2.13406, ""2"": 1.08693, ""3"": 1.47927, ""4"": 1.05785, ""5"": 2.03753}}"
survey,shared,20260820T055901Z,probe_skel_only,none,-1,20260821,1,1,6.1867,8,1.38651,0.0,1.38651,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.21322, ""eig_by_target"": {""1"": 1.21322, ""2"": 0.6541, ""3"": 0.74565, ""5"": 1.15546}}"
survey,named,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,1,6.1867,48,2.3324,3e-05,2.33236,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.86007, ""eig_by_target"": {""0"": 0.7939, ""1"": 1.86007, ""2"": 1.23322, ""3"": 0.88715, ""5"": 1.48179}}"
survey,shared,20260820T055901Z,probe_random_edits,none,-1,20260821,1,1,6.1867,48,1.18398,3e-05,1.18394,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18397, ""eig_by_target"": {""0"": 0.08527, ""1"": 1.18397, ""2"": 0.72188, ""3"": 0.08534, ""5"": 0.60635}}"
survey,shared,20260820T055901Z,probe_oracle_edits,none,-1,20260821,1,3,5.9894,48,0.08533,0.0,0.08533,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.08533, ""eig_by_target"": {""1"": 0.08529, ""2"": 0.08533, ""3"": 0.08533, ""5"": 0.08533}}"
survey,named,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260821,1,1,6.1867,48,2.38836,0.69318,1.69518,0.5,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.92621, ""eig_by_target"": {""0"": 1.15671, ""1"": 1.92621, ""2"": 0.42445, ""3"": 0.08577, ""4"": 1.17286, ""5"": 0.53995}}"
survey,anon,20260820T055901Z,probe,gpt-4o-mini-2024-07-18,-1,20260821,1,1,6.1867,48,2.16046,0.0,2.16045,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61574, ""eig_by_target"": {""0"": 0.55277, ""1"": 1.61574, ""2"": 0.93616, ""3"": 0.71577, ""5"": 1.32366}}"
survey,anon,20260820T055901Z,probe,gpt-5.4-mini,-1,20260821,1,1,6.1867,48,1.18395,3e-05,1.18392,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18395, ""eig_by_target"": {""1"": 1.18395, ""2"": 0.688, ""3"": 0.08532, ""5"": 0.60632}}"
survey,shared,20260820T055901Z,pc_greedy_meek,none,-1,20260822,1,2,6.9564,,,,,,0.8,,2,0,
survey,anon,20260820T055901Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260821,1,1,6.1867,48,2.15263,1e-05,2.15262,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.60791, ""eig_by_target"": {""0"": 0.54494, ""1"": 1.60791, ""2"": 0.92833, ""3"": 0.70794, ""5"": 1.31583}}"
survey,named,20260820T055901Z,probe,claude-haiku-4.5,-1,20260821,1,1,6.1867,48,1.18395,3e-05,1.18392,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18395, ""eig_by_target"": {""1"": 1.18395, ""2"": 0.688, ""3"": 0.08532, ""5"": 0.60632}}"
survey,anon,20260820T055901Z,probe,gemini-3-flash-preview,-1,20260821,1,1,6.1867,48,1.18393,0.69319,0.49073,0.5,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18389, ""eig_by_target"": {""1"": 1.18389, ""2"": 0.63028, ""3"": 0.08532, ""5"": 0.77959}}"
